instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex39,30,1004.909774,47.194239,25.166226,9,5
metroplex48,30,6.167920,13.862341,10.058562,4,3
metroplex18,30,15.235589,82.424004,82.372033,6,6
metroplex45,30,1002.959900,19.471144,5.141812,6,2
grid75,30,8001.473684,497.108809,1.505105,20,1
metroplex36,30,2007.208020,63.294970,63.238703,5,5
metroplex21,30,2010.405719,25.354885,13.141123,4,2
metroplex49,30,1.393484,17.719089,9.850250,5,3
grid7,30,1004.107769,11.979989,4.849455,4,2
metroplex51,30,2.388471,16.331437,1.490696,5,1
metroplex40,30,1004.348371,115.795142,20.390282,9,4
metroplex56,30,3002.802005,11.198712,4.765949,4,2
metroplex4,30,1003.887218,18.340666,1.339035,5,1
metroplex55,30,4.195489,14.294962,5.763228,4,2
metroplex53,30,1.052632,17.647816,9.584975,5,3
metroplex2,30,59.616541,270.916191,100.501199,11,6
metroplex54,30,1001.443609,20.192378,11.334435,5,3
metroplex57,30,2.380952,18.182695,10.193488,5,3
metroplex37,30,6.027569,78.496994,31.959418,4,2
metroplex44,30,3007.587788,20.445013,13.952296,5,3
metroplex58,30,5006.807018,20.612054,8.177241,4,2
metroplex61,30,2.962406,16.282503,5.075209,5,2
metroplex60,30,4.436090,24.861114,16.603349,6,4
metroplex63,30,5004.784461,22.289454,18.616345,6,5
metroplex66,30,1013.260652,29.250567,22.036834,8,6
metroplex52,30,2012.273183,132.508775,3.803165,5,1
metroplex70,30,2.210526,9.681931,3.949169,4,2
metroplex46,30,1007.172932,76.112155,50.111722,8,4
metroplex62,30,13.012531,48.954712,22.457746,4,2
metroplex71,30,2.684211,11.052187,7.795580,4,3
metroplex41,30,67.881317,212.241114,104.377580,8,5
metroplex68,30,8.766917,77.664337,50.175280,5,3
metroplex78,30,3.696742,11.243020,6.291463,5,3
metroplex33,30,1110.862155,136.271451,66.516095,6,4
metroplex1,30,4118.944862,141.068005,68.182789,6,4
metroplex65,30,1013.606516,61.186847,16.073714,4,2
metroplex75,30,1012.313283,15.243985,3.443160,4,1
metroplex73,30,6.155092,48.508163,27.340617,5,3
